entropy,numDigits,urlLength,numParams,hasHttp,hasHttps,urlIsLive,bodyLength,numTitles,numImages,numLinks,scriptLength,specialChars,ext,dsr,dse,sscr,sbr,bscr,num_%20,num_@,has_ip,Class
-4.109306836,0,43,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,asp?athf,0,0,0,0,0,0,0,0,phishing_url1
-3.886842188,0,24,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"com),",0,0,0,0,0,0,0,0,phishing_url1
-4.103294435,0,42,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,gif,0,0,0,0,0,0,0,0,phishing_url1
-4.103294435,0,42,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,gif,0,0,0,0,0,0,0,0,phishing_url1
-4.032303243,0,27,0,TRUE,FALSE,FALSE,2202,1,2,13,458,560,com,0,0,0.817857143,0.207992734,0.25431426,0,0,0,phishing_url1
-4.108484045,0,46,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,gif,0,0,0,0,0,0,0,0,phishing_url1
-4.103294435,0,42,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,gif,0,0,0,0,0,0,0,0,phishing_url1
-4.103294435,0,42,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,gif,0,0,0,0,0,0,0,0,phishing_url1
-4.103294435,0,42,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,gif,0,0,0,0,0,0,0,0,phishing_url1
-4.103294435,0,42,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,gif,0,0,0,0,0,0,0,0,phishing_url1
-4.103294435,0,42,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,gif,0,0,0,0,0,0,0,0,phishing_url1
-4.103294435,0,42,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,gif,0,0,0,0,0,0,0,0,phishing_url1
-4.482788485,6,94,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"htm"">urgent<",0,0,0,0,0,0,0,0,phishing_url1
-4.506418117,6,69,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,htm<,0,0,0,0,0,0,0,0,phishing_url1
-4.103294435,0,42,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,gif,0,0,0,0,0,0,0,0,phishing_url1
-4.103294435,0,42,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,gif,0,0,0,0,0,0,0,0,phishing_url1
-4.243735757,6,52,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,php?id_section329,0,0,0,0,0,0,0,0,phishing_url1
-4.349341699,1,56,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com?source3dmsntaglineliveearthwlm',0,0,0,0,0,0,0,0,phishing_url1
-3.828237502,0,27,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,za,0,0,0,0,0,0,0,0,phishing_url1
-4.309847542,9,77,0,TRUE,FALSE,FALSE,92,1,0,0,0,18,asp?id3d1365i,0,0,0,0,0.195652174,0,0,0,phishing_url1
-4.816302731,19,121,0,TRUE,FALSE,FALSE,164,1,0,0,0,28,"stmthanks,god",0,0,0,0,0.170731707,0,0,0,phishing_url1
-3.930270372,0,27,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,fr,0,0,0,0,0,0,0,0,phishing_url1
-4.586951533,5,73,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.586951533,5,73,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.032374206,24,64,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fnewsfromrussia2ecom2fmain2f20032f112f132f512152ehtml3e,0,0,0,0,0,0,0,0,phishing_url1
-4.480974488,29,142,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,html,0,0,0,0,0,0,0,0,phishing_url1
-3.820888851,0,21,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.778750578,8,95,4,TRUE,FALSE,FALSE,10075,0,3,4,5391,4145,rand48464998&fnmrs+rose&lnmkama'>details<,0,0,1.300603136,0.535086849,0.411414392,0,0,0,phishing_url1
-4.756145295,9,91,5,TRUE,FALSE,FALSE,10075,0,3,4,5391,4144,rand48464998&fnmrs+rose&lnmkama&sc1'>add,0,0,1.300916988,0.535086849,0.411315136,0,0,0,phishing_url1
-4.150354404,0,61,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com<,0,0,0,0,0,0,0,0,phishing_url1
-4.578835562,30,112,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com<,0,0,0,0,0,0,0,0,phishing_url1
-4.537301737,10,72,0,TRUE,FALSE,FALSE,3033,2,1,25,1135,813,htmlyour92s,0,0,1.396063961,0.374216947,0.268051434,0,0,0,phishing_url1
-4.852422293,42,202,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,htmlyour,0,0,0,0,0,0,0,0,phishing_url1
-4.506105796,7,55,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"stmhence,i",0,0,0,0,0,0,0,0,phishing_url1
-4.109306836,0,43,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,asp?athf,0,0,0,0,0,0,0,0,phishing_url1
-3.636842188,0,24,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-3.40869497,0,20,0,TRUE,FALSE,FALSE,1759,0,0,1,1588,578,net,0,0,2.747404844,0.902785674,0.328595793,0,0,0,phishing_url1
-4.196121203,0,63,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,htmlthis,0,0,0,0,0,0,0,0,phishing_url1
-4.483555755,10,60,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.021268495,0,29,0,TRUE,FALSE,FALSE,438175,22,31,88,303525,118802,com,0,0,2.554881231,0.692702687,0.271129115,0,0,0,phishing_url1
-4.058162463,20,65,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fnews2ebbc2eco2euk2f22fhi2fafrica2f32491612estmplease2ci,0,0,0,0,0,0,0,0,phishing_url1
-4.638858205,22,96,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,localdomain_09d296a684d83c1bf4001ed27cd0b91d--,0,0,0,0,0,0,0,0,phishing_url1
-4.520146299,8,79,0,TRUE,FALSE,FALSE,3033,2,1,25,1135,813,htmlbest,0,0,1.396063961,0.374216947,0.268051434,0,0,0,phishing_url1
-3.594465637,0,21,0,TRUE,FALSE,FALSE,10075,0,3,4,5391,4146,com,0,0,1.300289436,0.535086849,0.411513648,0,0,0,phishing_url1
-3.366091329,0,19,0,TRUE,FALSE,FALSE,384973,51,51,112,269242,105891,com,0,0,2.542633463,0.699378917,0.275060848,0,0,0,phishing_url1
-4.793667016,23,196,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-3.754441846,0,22,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,fr,0,0,0,0,0,0,0,0,phishing_url1
-3.653107168,1,24,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http-equiv3dcontent-type,0,0,0,0,0,0,0,0,phishing_url1
-4.551288894,1,107,1,TRUE,FALSE,FALSE,0,0,0,0,0,0,com<,0,0,0,0,0,0,0,0,phishing_url1
-4.223667755,21,69,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fwww2ecnn2ecom2fus2f99112f022fegyptair9902elist2findex2ehtml,0,0,0,0,0,0,0,0,phishing_url1
-4.419109132,8,52,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stmprior,0,0,0,0,0,0,0,0,phishing_url1
-4.201842785,0,41,0,TRUE,FALSE,FALSE,438394,22,31,88,303524,118847,com,0,0,2.553905441,0.692354366,0.27109632,0,0,0,phishing_url1
-3.414717001,6,32,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fwww2ekataweb2eit2ffoto,0,0,0,0,0,0,0,0,phishing_url1
-4.42346519,7,50,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stmit,0,0,0,0,0,0,0,0,phishing_url1
-3.921029622,0,26,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-3.643074189,0,25,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.531994455,11,53,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,phishing_url1
-4.665641215,27,96,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,localdomain_715505e7e76b9146aa646782138e69e3--,0,0,0,0,0,0,0,0,phishing_url1
-4.511458965,16,103,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm20since,0,0,0,0,0,0,0,0,phishing_url1
-4.545920604,6,54,0,TRUE,FALSE,FALSE,4969,5,0,2,3257,1190,htmin,0,0,2.73697479,0.655463876,0.239484806,0,0,0,phishing_url1
-3.58418372,0,20,0,TRUE,FALSE,FALSE,10075,0,3,4,5391,4144,ca,0,0,1.300916988,0.535086849,0.411315136,0,0,0,phishing_url1
-4.422995053,7,48,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm,0,0,0,0,0,0,0,0,phishing_url1
-3.78346519,0,25,0,TRUE,FALSE,FALSE,10377,8,10,49,4490,2231,ca,0,0,2.012550426,0.432687675,0.2149947,0,0,0,phishing_url1
-4.055025246,0,31,0,TRUE,FALSE,FALSE,3839,13,7,30,431,738,com,0,0,0.58401084,0.11226882,0.192237562,0,0,0,phishing_url1
-4.032374206,24,64,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fnewsfromrussia2ecom2fmain2f20032f112f132f512152ehtml3e,0,0,0,0,0,0,0,0,phishing_url1
-4.479881418,3,70,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,html?code3dsm-nl-11am,0,0,0,0,0,0,0,0,phishing_url1
-4.472650171,7,53,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stmsince,0,0,0,0,0,0,0,0,phishing_url1
-4.222794209,0,48,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.071894459,4,34,0,TRUE,FALSE,FALSE,22676,6,2,41,5589,6176,com,0,0,0.904954663,0.246472041,0.272358441,0,0,0,phishing_url1
-4.39584747,8,121,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,htmlthe,0,0,0,0,0,0,0,0,phishing_url1
-4.44836744,7,50,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm,0,0,0,0,0,0,0,0,phishing_url1
-4.463662903,8,80,1,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.496364237,3,59,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-3.91265761,19,58,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fnews2ebbc2eco2euk2f22fhi2fafrica2f22692382estmon,0,0,0,0,0,0,0,0,phishing_url1
-4.798913688,29,245,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,<,0,0,0,0,0,0,0,0,phishing_url1
-4.538171939,4,50,0,TRUE,FALSE,FALSE,11729,8,3,107,9847,3176,jsp?id1066after,0,0,3.100440806,0.839543013,0.270781823,0,0,0,phishing_url1
-3.968449003,0,35,0,TRUE,FALSE,FALSE,21547,17,58,225,14469,5886,fr,0,0,2.458205912,0.671508795,0.273170279,0,0,0,phishing_url1
-3.73366069,0,25,0,TRUE,FALSE,FALSE,438188,22,31,88,303524,118800,es,0,0,2.554915825,0.692679854,0.271116507,0,0,0,phishing_url1
-3.952302978,0,29,0,TRUE,FALSE,FALSE,438150,22,30,87,303525,118801,com,0,0,2.554902737,0.692742212,0.271142303,0,0,0,phishing_url1
-4.685469162,8,63,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,htmbefore,0,0,0,0,0,0,0,0,phishing_url1
-3.697845823,0,22,0,TRUE,FALSE,FALSE,60621,2,1,41,40151,16766,com,0,0,2.394787069,0.662328236,0.276570825,0,0,0,phishing_url1
-4.822441704,21,88,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,aspx?versionid5d21c51a-b161-4314-9b0e-4911fb2b2e6d,0,0,0,0,0,0,0,0,phishing_url1
-3.762267391,0,23,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,net,0,0,0,0,0,0,0,0,phishing_url1
-3.762267391,0,23,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,net,0,0,0,0,0,0,0,0,phishing_url1
-3.483074189,0,25,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-3.617809684,0,21,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,za,0,0,0,0,0,0,0,0,phishing_url1
-4.685469162,8,63,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,htmbefore,0,0,0,0,0,0,0,0,phishing_url1
-4.835399738,33,132,1,TRUE,FALSE,FALSE,4556,2,0,8,1396,1180,localdomain_710f126d223c8eddc895915af553cd65--,0,0,1.183050847,0.306409131,0.258999122,0,0,0,phishing_url1
-3.762267391,0,23,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.262801283,19,62,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fnews2ebbc2eco2euk2f12fhi2fworld2feurope2f8594792estm,0,0,0,0,0,0,0,0,phishing_url1
-4.597877292,14,107,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm<,0,0,0,0,0,0,0,0,phishing_url1
-4.496364237,3,59,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-2.792170315,0,104,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.20386665,0,47,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.10428181,0,41,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-3.886842188,0,24,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"com),",0,0,0,0,0,0,0,0,phishing_url1
-3.78346519,0,25,0,TRUE,FALSE,FALSE,4728,28,14,93,993,1039,de,0,0,0.95572666,0.210025381,0.219754653,0,0,0,phishing_url1
-4.734804872,7,91,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"intl3dca""><b>all-new",0,0,0,0,0,0,0,0,phishing_url1
-4.496305459,7,113,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"com"">",0,0,0,0,0,0,0,0,phishing_url1
-4.109306836,0,43,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,asp?athf,0,0,0,0,0,0,0,0,phishing_url1
-4.841136135,13,124,0,TRUE,FALSE,FALSE,154,1,0,0,0,28,htm,0,0,0,0,0.181818182,0,1,0,phishing_url1
-4.903159299,14,137,1,TRUE,FALSE,FALSE,156,1,0,0,0,28,htm,0,0,0,0,0.179487179,0,1,0,phishing_url1
-3.820888851,0,21,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-3.886842188,0,24,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"com),",0,0,0,0,0,0,0,0,phishing_url1
-4.222794209,0,48,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.409863956,13,62,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm20c2a0c2a0he,0,0,0,0,0,0,0,0,phishing_url1
-4.028946392,0,33,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.385933203,3,63,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,html?pmk3dpsmail_foot01,0,0,0,0,0,0,0,0,phishing_url1
-4.531994455,11,53,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,phishing_url1
-4.673097335,20,96,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,localdomain_fd0285ecaf97ada1f14341ee283665dd--,0,0,0,0,0,0,0,0,phishing_url1
-3.921029622,0,26,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.222794209,0,48,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.462992774,10,63,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.316286355,0,66,1,TRUE,FALSE,FALSE,0,0,0,0,0,0,<br>&nbsp;<br>we,0,0,0,0,0,0,0,0,phishing_url1
-3.771437029,0,29,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
